created_date,StartLon,StartLat
28-09-2016 02:03,-97.75,30.265
28-09-2016 02:07,-97.751,30.246
28-09-2016 01:59,-97.784,30.298
28-09-2016 02:06,-97.772,30.2
28-09-2016 01:55,-97.745,30.29
28-09-2016 02:05,-97.764,30.264
28-09-2016 02:00,-97.745,30.266
28-09-2016 01:58,-97.773,30.312
28-09-2016 02:06,-97.743,30.285
28-09-2016 02:06,-97.767,30.25
28-09-2016 02:10,-97.738,30.255
28-09-2016 02:07,-97.764,30.279
28-09-2016 02:07,-97.742,30.269
28-09-2016 01:57,-97.633,30.412
28-09-2016 02:10,-97.711,30.329
28-09-2016 02:08,-97.744,30.251
28-09-2016 02:12,-97.748,30.265
28-09-2016 02:09,-97.762,30.255
28-09-2016 02:16,-97.722,30.261
28-09-2016 02:15,-97.74,30.269
28-09-2016 01:59,-97.71,30.325
28-09-2016 02:17,-97.738,30.266
28-09-2016 02:17,-97.731,30.258
28-09-2016 02:11,-97.666,30.443
28-09-2016 02:13,-97.751,30.27
28-09-2016 02:08,-97.758,30.255
28-09-2016 02:14,-97.72,30.314
28-09-2016 02:17,-97.743,30.278
28-09-2016 02:18,-97.667,30.203
28-09-2016 02:20,-97.768,30.245
28-09-2016 01:51,-97.669,30.521
28-09-2016 02:15,-97.812,30.195
28-09-2016 02:03,-97.808,30.257
28-09-2016 02:20,-97.74,30.29
28-09-2016 02:21,-97.741,30.271
28-09-2016 02:18,-97.763,30.227
28-09-2016 02:18,-97.666,30.197
28-09-2016 02:26,-97.763,30.254
28-09-2016 02:21,-97.715,30.252
28-09-2016 02:24,-97.752,30.258
28-09-2016 02:24,-97.746,30.287
28-09-2016 02:13,-97.768,30.368
28-09-2016 02:25,-97.739,30.26
28-09-2016 02:19,-97.763,30.267
28-09-2016 02:25,-97.75,30.237
28-09-2016 02:09,-97.742,30.269
28-09-2016 02:27,-97.741,30.271
28-09-2016 02:12,-97.841,30.055
28-09-2016 02:28,-97.742,30.288
28-09-2016 02:25,-97.785,30.241
28-09-2016 02:25,-97.769,30.245
28-09-2016 02:30,-97.713,30.294
28-09-2016 02:25,-97.727,30.221
28-09-2016 02:26,-97.765,30.241
28-09-2016 02:28,-97.75,30.237
28-09-2016 02:31,-97.74,30.267
28-09-2016 02:28,-97.735,30.283
28-09-2016 02:34,-97.78,30.226
28-09-2016 02:33,-97.738,30.264
28-09-2016 02:33,-97.725,30.258
28-09-2016 02:33,-97.767,30.229
28-09-2016 02:35,-97.748,30.252
28-09-2016 02:35,-97.719,30.341
28-09-2016 02:37,-97.747,30.265
28-09-2016 02:38,-97.744,30.265
28-09-2016 02:35,-97.78,30.227
28-09-2016 02:35,-97.743,30.326
28-09-2016 02:41,-97.736,30.265
28-09-2016 02:31,-97.769,30.266
28-09-2016 02:39,-97.788,30.232
28-09-2016 02:38,-97.731,30.242
28-09-2016 02:38,-97.763,30.227
28-09-2016 02:43,-97.738,30.266
28-09-2016 02:37,-97.682,30.391
28-09-2016 02:42,-97.739,30.259
28-09-2016 02:42,-97.749,30.266
28-09-2016 02:40,-97.744,30.289
28-09-2016 02:42,-97.762,30.255
28-09-2016 02:43,-97.743,30.265
28-09-2016 02:37,-97.752,30.226
28-09-2016 02:44,-97.742,30.27
28-09-2016 02:46,-97.78,30.241
28-09-2016 02:43,-97.741,30.267
28-09-2016 02:48,-97.732,30.265
28-09-2016 02:47,-97.749,30.29
28-09-2016 02:48,-97.667,30.202
28-09-2016 02:45,-97.703,30.304
28-09-2016 02:45,-97.721,30.298
28-09-2016 02:47,-97.75,30.362
28-09-2016 02:50,-97.741,30.238
28-09-2016 02:52,-97.744,30.266
28-09-2016 02:48,-97.755,30.339
28-09-2016 02:47,-97.788,30.24
28-09-2016 02:54,-97.745,30.266
28-09-2016 02:54,-97.736,30.269
28-09-2016 02:52,-97.749,30.27
28-09-2016 02:43,-97.765,30.275
28-09-2016 02:52,-97.745,30.293
28-09-2016 02:55,-97.758,30.245
28-09-2016 02:58,-97.745,30.265
28-09-2016 02:55,-97.746,30.256
28-09-2016 02:52,-97.736,30.266
28-09-2016 02:58,-97.669,30.201
28-09-2016 02:57,-97.707,30.316
28-09-2016 03:02,-97.746,30.291
28-09-2016 02:50,-97.745,30.266
28-09-2016 03:03,-97.735,30.248
28-09-2016 02:58,-97.704,30.294
28-09-2016 03:04,-97.747,30.283
28-09-2016 03:03,-97.683,30.234
28-09-2016 03:02,-97.755,30.239
28-09-2016 02:59,-97.751,30.248
28-09-2016 03:05,-97.751,30.27
28-09-2016 03:03,-97.723,30.242
28-09-2016 03:03,-97.755,30.239
28-09-2016 03:07,-97.77,30.247
28-09-2016 03:09,-97.739,30.26
28-09-2016 03:09,-97.748,30.266
28-09-2016 02:57,-97.957,30.158
28-09-2016 03:07,-97.719,30.257
28-09-2016 03:06,-97.667,30.203
28-09-2016 03:06,-97.835,30.179
28-09-2016 03:09,-97.737,30.268
28-09-2016 03:12,-97.739,30.267
28-09-2016 03:12,-97.736,30.269
28-09-2016 03:13,-97.716,30.234
28-09-2016 03:13,-97.743,30.264
28-09-2016 03:10,-97.765,30.221
28-09-2016 03:10,-97.744,30.238
28-09-2016 03:03,-97.75,30.261
28-09-2016 03:16,-97.722,30.282
28-09-2016 03:15,-97.74,30.268
28-09-2016 03:16,-97.748,30.271
28-09-2016 03:05,-97.651,30.45
28-09-2016 03:14,-97.666,30.197
28-09-2016 03:16,-97.749,30.252
28-09-2016 03:18,-97.737,30.383
28-09-2016 03:16,-97.704,30.402
28-09-2016 03:19,-97.746,30.266
28-09-2016 03:19,-97.742,30.267
28-09-2016 03:16,-97.741,30.268
28-09-2016 03:20,-97.746,30.266
28-09-2016 03:18,-97.76,30.258
28-09-2016 03:14,-97.783,30.204
28-09-2016 03:22,-97.744,30.269
28-09-2016 03:18,-97.737,30.287
28-09-2016 03:21,-97.768,30.197
28-09-2016 03:20,-97.745,30.266
28-09-2016 03:20,-97.747,30.265
28-09-2016 03:25,-97.666,30.197
28-09-2016 03:24,-97.754,30.244
28-09-2016 03:18,-97.667,30.202
28-09-2016 03:25,-97.757,30.277
28-09-2016 03:26,-97.74,30.269
28-09-2016 03:17,-97.785,30.448
28-09-2016 03:18,-97.741,30.379
28-09-2016 03:27,-97.747,30.26
28-09-2016 03:27,-97.741,30.235
28-09-2016 03:27,-97.739,30.265
28-09-2016 03:25,-97.75,30.247
28-09-2016 03:27,-97.75,30.25
28-09-2016 03:26,-97.736,30.269
28-09-2016 03:15,-97.778,30.257
28-09-2016 03:28,-97.755,30.248
28-09-2016 03:23,-97.666,30.203
28-09-2016 03:28,-97.736,30.269
28-09-2016 03:27,-97.736,30.269
28-09-2016 03:34,-97.667,30.203
28-09-2016 03:29,-97.745,30.226
28-09-2016 03:30,-97.763,30.256
28-09-2016 03:38,-97.764,30.256
28-09-2016 03:36,-97.742,30.266
28-09-2016 03:30,-97.74,30.311
28-09-2016 03:37,-97.748,30.265
28-09-2016 03:34,-97.742,30.304
28-09-2016 03:31,-97.738,30.267
