created_date,StartLon,StartLat
04-10-2017 03:05,-97.751,30.27
04-10-2017 03:05,-97.651,30.45
04-10-2017 03:06,-97.835,30.179
04-10-2017 03:06,-97.667,30.203
04-10-2017 03:07,-97.719,30.257
04-10-2017 03:07,-97.77,30.247
04-10-2017 03:09,-97.737,30.268
04-10-2017 03:09,-97.739,30.26
04-10-2017 03:09,-97.748,30.266
04-10-2017 03:10,-97.744,30.238
04-10-2017 03:10,-97.765,30.221
04-10-2017 03:12,-97.736,30.269
04-10-2017 03:12,-97.739,30.267
04-10-2017 03:13,-97.716,30.234
04-10-2017 03:13,-97.743,30.264
04-10-2017 03:14,-97.666,30.197
04-10-2017 03:14,-97.783,30.204
04-10-2017 03:15,-97.778,30.257
04-10-2017 03:15,-97.74,30.268
04-10-2017 03:16,-97.722,30.282
04-10-2017 03:16,-97.704,30.402
04-10-2017 03:16,-97.749,30.252
04-10-2017 03:16,-97.748,30.271
04-10-2017 03:16,-97.741,30.268
04-10-2017 03:17,-97.785,30.448
04-10-2017 03:18,-97.741,30.379
04-10-2017 03:18,-97.76,30.258
04-10-2017 03:18,-97.737,30.383
04-10-2017 03:18,-97.737,30.287
04-10-2017 03:18,-97.667,30.202
04-10-2017 03:19,-97.746,30.266
04-10-2017 03:19,-97.742,30.267
04-10-2017 03:20,-97.746,30.266
04-10-2017 03:20,-97.745,30.266
04-10-2017 03:20,-97.747,30.265
04-10-2017 03:21,-97.768,30.197
04-10-2017 03:22,-97.744,30.269
04-10-2017 03:23,-97.666,30.203
04-10-2017 03:24,-97.754,30.244
04-10-2017 03:25,-97.666,30.197
04-10-2017 03:25,-97.757,30.277
04-10-2017 03:25,-97.75,30.247
04-10-2017 03:26,-97.74,30.269
04-10-2017 03:26,-97.736,30.269
04-10-2017 03:27,-97.739,30.265
04-10-2017 03:27,-97.747,30.26
04-10-2017 03:27,-97.736,30.269
04-10-2017 03:27,-97.741,30.266
04-10-2017 03:27,-97.75,30.25
04-10-2017 03:27,-97.741,30.235
04-10-2017 03:28,-97.736,30.269
04-10-2017 03:28,-97.755,30.248
04-10-2017 03:29,-97.736,30.27
04-10-2017 03:29,-97.745,30.226
04-10-2017 03:30,-97.763,30.256
04-10-2017 03:30,-97.74,30.311
04-10-2017 03:31,-97.772,30.253
04-10-2017 03:31,-97.738,30.267
04-10-2017 03:31,-97.738,30.283
04-10-2017 03:32,-97.736,30.265
04-10-2017 03:32,-97.736,30.269
04-10-2017 03:33,-97.706,30.32
04-10-2017 03:33,-97.764,30.256
04-10-2017 03:33,-97.778,30.183
04-10-2017 03:34,-97.742,30.304
04-10-2017 03:34,-97.667,30.203
04-10-2017 03:35,-97.665,30.2
04-10-2017 03:36,-97.742,30.266
04-10-2017 03:37,-97.748,30.255
04-10-2017 03:37,-97.748,30.265
04-10-2017 03:38,-97.711,30.292
04-10-2017 03:38,-97.764,30.256
04-10-2017 03:38,-97.716,30.361
04-10-2017 03:39,-97.743,30.285
04-10-2017 03:39,-97.75,30.25
04-10-2017 03:39,-97.811,30.159
04-10-2017 03:39,-97.763,30.254
04-10-2017 03:40,-97.736,30.269
04-10-2017 03:41,-97.936,30.31
